"","Date","BTC_price","Gold_price","Bond_yield","KOSPI","USD_exchange_rate","BTC_circulation","VIX","NASDAQ","VKOSPI","S.P500","Nvidia","AMD","MA","PYPL","SQ","vidente","consumer_index","net_point_by_word","volume","Atinum","Woori"
"947",2018-08-28,7688850.81,1207.4,2.884,2303.12,1108.3,17237133.54,12.5,8030.040039,11.66,2897.52,274.38,25.05,212.630005,90.610001,80.800003,10864,104.85,0.024628904,5199414813748,3090,3915
"948",2018-08-27,7487700.04,1216,2.846,2299.3,1109.05,17235221.04,12.16,8017.899902,11.74,2896.74,275.9,25.26,211.529999,89.970001,78.25,10773,104.85,0.003184632,4484274075729,3090,3800
"949",2018-08-26,7536615.34,1215.1,2.821,2297.27,1110.87,17232908.54,12.10333333,7993.926595,11.69666667,2889.39,274.6733333,24.83333333,210.8199973,90.01333333,78.22666667,12000,104.85,0.008375043,3677015480608,3085,3865
"950",2018-08-25,7497909.32,1214.2,2.817,2295.24,1112.69,17230746.04,12.04666667,7969.953287,11.65333333,2882.04,273.4466667,24.40666667,210.1099957,90.05666567,78.20333333,11454.5,104.85,0.008868378,3696095123976,3085,3865
"951",2018-08-24,7309980.42,1213.3,2.813,2293.21,1114.51,17229058.54,11.99,7945.97998,11.61,2874.69,272.22,23.98,209.399994,90.099998,78.18,10909,104.85,0.01748501,4572218958200,3085,3865
"952",2018-08-23,7108941.23,1194,2.828,2282.6,1124.62,17227233.54,12.41,7878.459961,12.01,2856.98,266.84,22.29,205.220001,87.379997,77.120003,11182,104.85,-0.00624032,3822824123608,3060,3820
"953",2018-08-22,7237154.2,1203.3,2.821,2273.33,1117.76,17225371.04,12.25,7889.100098,12.29,2861.82,262.82,20.9,204.309998,86.949997,76.440002,11227,104.85,0.008650962,5208530643357,3040,3960
"954",2018-08-21,7030536.17,1200,2.842,2270.06,1116.61,17223371.04,12.86,7859.169922,12.43,2862.96,253.32,20.4,203.089996,86.220001,75.190002,10636,104.85,-0.008859135,3768151461326,2990,3645
"955",2018-08-20,7253065.06,1194.6,2.819,2247.88,1118.17,17221521.04,12.49,7821.009766,13.64,2857.05,247.84,19.98,204.75,85.75,74.260002,10318,104.85,-0.00609272,4089403561820,2945,3645
"956",2018-08-19,7166102.05,1191.133333,2.868,2247.603333,1118.676667,17219646.04,12.54,7819.44987,13.69,2854.743333,246.8333333,19.91,204.236669,85.649999,73.80666867,11450,104.85,0.00420096,3694499574852,2943.33333333333,3640
"957",2018-08-18,7345584.59,1187.666667,2.866,2247.326667,1119.183333,17217833.54,12.59,7817.889974,13.74,2852.436667,245.8266667,19.84,203.723338,85.549998,73.35333533,10929.5,104.85,-0.000845382,4445802373780,2941.66666666667,3640
"958",2018-08-17,7074988.39,1184.2,2.864,2247.05,1119.69,17215833.54,12.64,7816.330078,13.79,2850.13,244.82,19.77,203.210007,85.449997,72.900002,10409,104.85,0.008027286,5571021551972,2940,3640
"959",2018-08-16,7022904.31,1184,2.87,2240.8,1127.25,17213933.54,13.45,7806.52002,14.32,2840.69,257.44,19.33,203.600006,85.32,72.760002,10136,104.85,0.01020308,4829515201510,2835,3525
"960",2018-08-15,6941665.2,1185,2.864,2249.855,1133.97,17211958.54,14.64,7774.120117,13.725,2818.37,259.08,19.7,200.240005,85.190002,72.239998,10900,104.85,0.010338098,5462189480972,2840,3495
"961",2018-08-14,7015573.71,1193,2.9,2258.91,1128.21,17209946.04,13.31,7870.890137,13.13,2839.96,261.43,20.02,203.880005,87.730003,74.970001,9909,104.85,-0.009332677,5915470482033,2840,3495
"962",2018-08-13,7075490.48,1198.9,2.877,2248.45,1137,17208246.04,14.78,7819.709961,14.21,2821.93,256.12,19.73,202.309998,87.010002,72.370003,10182,104.85,0.008169214,4556776720526,2840,3525
"963",2018-08-12,7011099.48,1205.6,2.864,2259.896667,1134.723333,17206371.04,14.24,7826.176595,13.52,2825.713333,255.6766667,19.50666667,202.42333,87.010002,71.78000133,11350,104.85,0.003533165,6321108163106,2970,3690
"964",2018-08-11,6901910.36,1212.3,2.8685,2271.343333,1132.446667,17204433.54,13.7,7832.643229,12.83,2829.496667,255.2333333,19.28333333,202.536662,87.010002,71.18999967,10834,104.85,-0.008856835,4516464000358,2970,3690
"965",2018-08-10,7332184.21,1219,2.873,2282.79,1130.17,17202308.54,13.16,7839.109863,12.14,2833.28,254.79,19.06,202.649994,87.010002,70.599998,10318,104.85,0.005091558,5052959024950,2970,3690
"966",2018-08-09,7035545.97,1219.9,2.929,2303.71,1123.7,17200108.55,11.27,7891.779785,11.44,2853.58,256.46,19.1,203.600006,87.169998,69.379997,10454,104.85,-0.000347927,4761029323737,3005,3760
"967",2018-08-08,7527923.5,1221,2.964,2301.45,1117.26,17198246.05,10.85,7888.330078,12.02,2857.7,258.42,19.58,202.860001,86.739998,70.82,10364,104.85,-0.008883154,5650732062041,3055,3820
"968",2018-08-07,7763875.09,1218.3,2.977,2300.16,1117.94,17196283.55,10.93,7883.660156,12.04,2858.45,256.95,19.56,202.619995,86.300003,71,10546,104.85,0.010707337,5224921284355,3040,3910
"969",2018-08-06,7880606.8,1208.6,2.945,2286.5,1126.7,17194396.05,11.27,7859.680176,12.49,2850.4,254.03,19.43,201.539993,85.769997,70.919998,11046,104.85,0.006424083,4380396017394,3160,4120
"970",2018-08-05,7845058.41,1213.466667,2.956,2286.893333,1125.58,17192758.55,11.39333333,7843.790039,12.46,2847.05,253.3866667,19.11666667,201.426661,85.57666533,70.06666567,12250,104.85,-0.015115904,4105035480158,3120,4065
"971",2018-08-04,8299834.55,1218.333333,2.9535,2287.286667,1124.46,17190758.55,11.51666667,7827.899903,12.43,2843.7,252.7433333,18.80333333,201.313329,85.38333367,69.21333333,11693,104.85,-0.007379706,4762535611371,3120,4065
"972",2018-08-03,8437598.5,1223.2,2.951,2287.68,1123.34,17188558.55,11.64,7812.009766,12.4,2840.35,252.1,18.49,201.199997,85.190002,68.360001,11136,104.85,0.00286825,5162828760764,3120,4065
"973",2018-08-02,8517989.63,1210.6,2.986,2270.2,1128.21,17186483.55,12.19,7802.689941,13.47,2827.22,250.62,18.79,202.009995,85.529999,72.650002,11636,104.85,0.001027918,4701971690786,3175,4185
"974",2018-08-01,8668451.02,1227.6,3.005,2307.07,1119.49,17184571.05,13.15,7707.290039,12.51,2813.36,246.47,18.48,201.199997,83.459999,66.860001,11546,104.85,-0.007262874,5353033837074,3120,4120
"975",2018-07-31,9128326.22,1233.6,2.962,2295.26,1113.25,17182696.05,12.83,7671.790039,13.05,2816.29,244.86,18.33,198,82.139999,64.650002,11954,103.93,0.007276607,5899660040716,3180,4330
"976",2018-07-30,9173380.95,1231.5,2.975,2293.51,1117.81,17180858.55,14.26,7630,13.2,2802.6,244.13,19.42,197.869995,82.389999,65.620003,12182,103.93,-0.00746746,6194077905947,3155,4375
"977",2018-07-29,9155796.79,1231.9,2.96,2294.003333,1117.17,17179183.55,13.85,7665.806641,13.02333333,2808.006667,246.76,19.26,199.5599973,83.41333233,67.03000133,13800,103.93,0.000630866,4582673728002,3150,4320
"978",2018-07-28,9114780.85,1232.3,2.959,2294.496667,1116.53,17177058.55,13.44,7701.613281,12.84666667,2813.413333,249.39,19.1,201.2499997,84.43666567,68.43999967,13173,103.93,-0.002056243,4450522164296,3150,4320
"979",2018-07-27,8870806.71,1232.7,2.958,2294.99,1115.89,17175246.05,13.03,7737.419922,12.67,2818.82,252.02,18.94,202.940002,85.459999,69.849998,12546,103.93,-0.00266909,5797399775468,3150,4320
"980",2018-07-26,9123472.73,1235.3,2.982,2289.06,1124.38,17173158.55,12.14,7852.180176,13.17,2837.44,254.84,18.35,207.369995,89.139999,71.989998,12954,103.93,0.006696153,5466250789480,3155,4665
"981",2018-07-25,9349761.83,1241,2.973,2273.03,1117.79,17171096.05,12.29,7932.240234,13.89,2846.07,251.87,16.05,214.160004,91.370003,72.529999,12636,103.93,0.012854139,6522113951047,3050,4565
"982",2018-07-24,8609839.44,1234.6,2.95,2280.2,1127.41,17168883.55,12.41,7840.77002,14.09,2820.4,248.71,16.19,209.580002,91.410004,69.360001,12409,103.93,0.021388736,8120217952838,2990,4260
"983",2018-07-23,8273100.69,1234.4,2.96,2269.31,1134.19,17166896.05,12.62,7841.870117,14.66,2806.98,249.41,16.66,207.839996,89.239998,71.599998,11773,103.93,0.025708146,5726660116496,2970,4230
"984",2018-07-22,8276548.24,1233.3,2.893,2275.936667,1132.093333,17164821.05,12.7,7834.64681,14.41666667,2805.263333,249.9033333,16.60666667,207.463333,88.649999,71.20333333,13650,103.93,0.002920428,4123278404176,3030,4155
"985",2018-07-21,8203934.47,1232.2,2.894,2282.563333,1129.996667,17162546.05,12.78,7827.423502,14.17333333,2803.546667,250.3966667,16.55333333,207.08667,88.06,70.80666867,13029.5,103.93,-0.000614236,4158034400251,3030,4155
"986",2018-07-20,8331890.47,1231.1,2.895,2289.19,1127.9,17160833.55,12.86,7820.200195,13.93,2801.83,250.89,16.5,206.710007,87.470001,70.410004,12409,103.93,0.009131365,5508404492164,3030,4155
"987",2018-07-19,8232364.24,1224,2.838,2282.29,1135.55,17158908.55,12.87,7825.299805,14.27,2804.49,252.03,16.71,206.059998,87.379997,70.32,12318,103.93,0.008930695,5703396144436,3075,4190
"988",2018-07-18,8162204.29,1227.9,2.875,2290.11,1131.16,17156771.05,12.1,7854.439941,14,2815.62,251.7,16.85,208.360001,88.220001,68.290001,12818,103.93,0.043384219,6809993537143,3250,4320
"989",2018-07-17,7519889.86,1227.3,2.86,2297.92,1127,17154596.05,12.06,7855.120117,13.8,2809.55,253.69,16.87,206.369995,88.580002,68.330002,12591,103.93,0.016858137,6652156944146,3300,3995
"990",2018-07-16,7092952,1239.7,2.856,2301.99,1128.46,17152608.55,12.83,7805.720215,13.57,2798.43,248.2,16.58,204.080002,87.769997,66.949997,11546,103.93,0.006482497,5272899263520,3080,3075
"991",2018-07-15,6998882.03,1240.2,2.829,2304.96,1129.02,17151108.55,12.61333333,7812.47347,13.4,2799.39,248.5733333,16.47666667,204.6900027,87.84333067,66.956665,12650,103.93,0.023809427,3665813127979,3100,3066.66666666667
"992",2018-07-14,6970764.44,1240.7,2.829,2307.93,1129.58,17149446.05,12.39666667,7819.226725,13.23,2800.35,248.9466667,16.37333333,205.3000033,87.91666433,66.963333,12075,103.93,0.013382128,3262139253231,3100,3058.33333333333
"993",2018-07-13,6956850.57,1241.2,2.829,2310.9,1130.14,17147783.55,12.18,7825.97998,13.06,2801.31,249.32,16.27,205.910004,87.989998,66.970001,11500,103.93,-0.001212257,4245945970334,3100,3050
"994",2018-07-12,7137326.14,1246.6,2.849,2285.06,1124.58,17145996.05,12.58,7823.919922,14.11,2798.29,251.23,16.56,207.779999,89.129997,67.279999,11727,103.93,-0.015076429,4206637495479,3020,3035
"995",2018-07-11,7063674.52,1244.4,2.84,2280.62,1128.23,17144233.55,13.63,7716.609863,14.83,2774.02,247.53,16.27,203.839996,86.25,65.330002,12273,103.93,-0.007407102,4066820297878,3020,3150
"996",2018-07-10,7519398.98,1255.4,2.867,2294.16,1114.22,17142546.05,12.64,7759.200195,13.89,2793.84,253.25,16.55,201.520004,86.169998,64.760002,12546,103.93,-0.006368358,4521574309890,3100,3160
"997",2018-07-09,7559421.74,1259.6,2.858,2285.8,1113.32,17140683.55,12.69,7756.200195,14.81,2784.17,249.25,16.61,200.929993,86.230003,66.480003,12636,103.93,0.008018711,4148572682371,2970,3090
"998",2018-07-08,7651717.81,1258.333333,2.825,2281.49,1114.053333,17138983.55,12.91666667,7733.596842,15.3,2776.053333,248.61,16.52666667,200.4599967,86.133336,66.46666933,12750,103.93,-0.003644916,3778226905504,2950,3058.33333333333
"999",2018-07-07,7440737.3,1257.066667,2.8245,2277.18,1114.786667,17137008.55,13.14333333,7710.99349,15.79,2767.936667,247.97,16.44333333,199.9900003,86.036669,66.45333567,12170.5,103.93,-0.000874545,4419648828784,2950,3026.66666666667
"1000",2018-07-06,7407241.9,1255.8,2.824,2272.87,1115.52,17135058.55,13.37,7688.390137,16.28,2759.82,247.33,16.36,199.520004,85.940002,66.440002,11591,103.93,0.004045009,4813381115884,2950,2995
"1001",2018-07-05,7363749.26,1258.8,2.833,2257.55,1119.33,17133058.55,14.97,7586.430176,17.34,2736.61,242.73,15.5,198.869995,84.589996,64.150002,11227,103.93,0.009478249,5577995320062,2945,2990
"1002",2018-07-04,7309255.3,1256.15,2.842,2265.46,1116.4,17131346.05,15.555,7544.550049,17.49,2724.915,239.785,15.25,197.579994,83.9299965,62.950001,10454,103.93,0.010245602,4660219539839,2955,2970
"1003",2018-07-03,7360346.39,1253.5,2.833,2272.76,1114.99,17129671.05,16.14,7502.669922,17.76,2713.22,236.84,15,196.289993,83.269997,61.75,11364,103.93,0.012201321,5213216603768,2870,2940
"1004",2018-07-02,7119027.64,1241.7,2.871,2271.54,1118.88,17128221.05,15.6,7567.689941,18.34,2726.71,242.24,15.16,197.669998,83.889999,63.139999,9409,103.93,0.010505899,4905956563085,2740,2735
"1005",2018-07-01,7153951.53,1245.966667,2.856,2289.736667,1117.6,17126458.55,15.76333333,7548.559896,17.57333333,2723.93,240.46,15.10333333,197.2866667,83.68333167,62.639999,10800,103.93,-0.006614479,5342590064286,2753.33333333333,2860
"1006",2018-06-30,6933631.9,1250.233333,2.858,2307.933333,1116.32,17124621.05,15.92666667,7529.42985,16.80666667,2721.15,238.68,15.04666667,196.9033353,83.47666433,62.139999,10309,104.13,0.007164517,5069896642503,2766.66666666667,2860
"1007",2018-06-29,6580948.23,1254.5,2.86,2326.13,1115.04,17122858.55,16.09,7510.299805,16.04,2718.37,236.9,14.99,196.520004,83.269997,61.639999,9818,104.13,-0.01879878,4425394983610,2780,2860
"1008",2018-06-28,6865503,1251,2.84,2314.24,1121.35,17120971.05,16.85,7503.680176,16.7,2716.31,240.86,15.31,197.100006,82.480003,61.549999,9546,104.13,0.000224412,3869262484898,2810,2800
"1009",2018-06-27,6788782.47,1256.1,2.827,2342.03,1123.57,17119008.55,17.91,7445.080078,16.08,2699.63,235.72,14.97,193.179993,80.669998,60.09,9864,104.13,0.001649651,3677818726900,3035,3020
"1010",2018-06-26,6977514.62,1259.9,2.877,2350.92,1118.52,17117496.05,15.92,7561.629883,15.74,2723.06,241.99,15.5,196.460007,82.32,62.549999,9954,104.13,0.00305569,3659453139743,3055,3115
"1011",2018-06-25,6886490.68,1268.9,2.882,2357.88,1115.47,17115671.05,17.33,7532.009766,15.48,2717.07,239.12,15.11,194.979996,82.190002,61.889999,10727,104.13,0.004005361,6137631439347,3050,3205
"1012",2018-06-24,6877909.94,1269.5,2.891,2357.66,1114.313333,17113708.55,16.14333333,7585.613119,15.37666667,2729.673333,243.0633333,15.34,197.1466627,83.166669,63.176666,12900,104.13,-0.007939365,5095614805659,3120,3385
"1013",2018-06-23,6795142.57,1270.1,2.893,2357.44,1113.156667,17111571.05,14.95666667,7639.216471,15.27333333,2742.276667,247.0066667,15.57,199.3133293,84.143336,64.463333,12313.5,104.13,-0.01085935,3828603805049,3120,3385
"1014",2018-06-22,7517914.93,1270.7,2.895,2357.22,1112,17109571.05,13.77,7692.819824,15.17,2754.88,250.95,15.8,201.479996,85.120003,65.75,11727,104.13,0.000784378,5667892636943,3120,3385
"1015",2018-06-21,7565011.47,1270.5,2.899,2337.83,1110.55,17107683.55,14.64,7712.950195,15.85,2749.76,257.11,15.65,200.779999,85.970001,67.099998,9054,104.13,-0.003050964,3937692484979,3015,3175
"1016",2018-06-20,7554601.27,1274.5,2.937,2363.91,1109.98,17105558.55,12.79,7781.509766,15.38,2767.32,262.31,16.52,201.539993,85.949997,67.589996,9227,104.13,-0.030137747,4338822478687,3055,3195
"1017",2018-06-19,7522947.32,1278.6,2.897,2340.11,1111.89,17103621.05,13.35,7725.589844,16.74,2762.59,260.17,16.69,199.690002,84.519997,65.959999,10409,104.13,0.011380543,4526706631305,2975,3120
"1018",2018-06-18,7263731.61,1280.1,2.917,2376.24,1103.51,17101683.55,12.31,7747.029785,15.09,2773.75,265.09,17.11,201.130005,85.849998,66.199997,10546,104.13,-0.004168492,4506812601813,3085,3265
"1019",2018-06-17,7303296.72,1279.566667,2.921,2385.506667,1103.48,17099633.55,12.2,7746.813151,14.61,2775.72,265.1466667,16.85333333,200.5966697,85.669998,65.62666567,12750,104.13,0.007492394,3463368069930,3280,3450
"1020",2018-06-16,7202788.74,1279.033333,2.9215,2394.773333,1103.45,17097671.05,12.09,7746.596517,14.13,2777.69,265.2033333,16.59666667,200.0633343,85.489998,65.05333433,12170.5,104.13,-0.016894292,3563954771513,3280,3450
"1021",2018-06-15,7446729.11,1278.5,2.922,2404.04,1103.42,17095596.05,11.98,7746.379883,13.65,2779.66,265.26,16.34,199.529999,85.309998,64.480003,11591,104.13,0.018069885,4413299980381,3280,3450
"1022",2018-06-14,7077041.4,1308.3,2.935,2423.48,1089.15,17093683.55,12.12,7761.040039,13.18,2782.49,266.91,16.25,199.309998,85.610001,63.880001,11318,104.13,-0.009816932,5733611372838,3280,3405
"1023",2018-06-13,7360591.55,1301.3,2.974,2446.155,1086.03,17091771.05,12.94,7695.700195,12.995,2775.63,262.4,16.32,199.410004,85.269997,62.5,12800,104.13,-0.011947352,5637253523579,3315,3570
"1024",2018-06-12,7705297.04,1299.4,2.965,2468.83,1081.84,17089983.55,12.34,7703.790039,12.81,2786.85,262.58,15.85,200.130005,85.019997,63.209999,11636,104.13,0.006435062,5193211175936,3315,3570
"1025",2018-06-11,7586434.45,1303.2,2.952,2470.15,1076.88,17088171.05,12.35,7659.930176,13.25,2782,260.62,15.73,198.490005,83.889999,61.290001,11818,104.13,-0.02650381,5294623082137,3445,3605
"1026",2018-06-10,8367762.32,1303.033333,2.952,2463.96,1076.23,17086421.05,12.29333333,7655.123373,13.15333333,2781.01,261.1733333,15.57,199.0066677,84.039998,61.45333367,13550,104.13,-0.000755306,6476858233083,3665,3840
"1027",2018-06-09,8516126.31,1302.866667,2.95,2457.77,1075.58,17084833.55,12.23666667,7650.316569,13.05666667,2780.02,261.7266667,15.41,199.5233303,84.189997,61.61666633,12934,104.13,0.002660649,4290375912407,3665,3840
"1028",2018-06-08,8574838.19,1302.7,2.948,2451.58,1074.93,17083046.05,12.18,7645.509766,12.96,2779.03,262.28,15.25,200.039993,84.339996,61.779999,12318,104.13,0.000246203,4717000986957,3665,3840
"1029",2018-06-07,8536544.66,1303,2.922,2470.58,1072.19,17081239.8,12.13,7635.069824,12.35,2770.37,262.9,14.89,199.539993,83.269997,60.669998,12546,104.13,0.002275156,5005114795201,3550,3825
"1030",2018-06-06,8508818.25,1301.4,2.974,2462.17,1066.88,17079452.3,11.64,7689.240234,12.43,2772.35,265.15,15.67,203.210007,85.209999,62.720001,12409.5,104.13,0.010419274,5235476276959,3525,3762.5
"1031",2018-06-05,8369268.72,1302.2,2.926,2453.76,1071.95,17077614.8,12.4,7637.859863,12.51,2748.8,265.07,14.85,199.360001,85.050003,61.57,12273,104.13,0.003860067,5536153532727,3500,3700
"1032",2018-06-04,8616556.39,1297.3,2.944,2447.76,1070.48,17075427.3,12.74,7606.459961,12.67,2746.87,264.85,14.85,197.729996,84.57,61.200001,12727,104.13,0.012459961,5571222301061,3535,3805
"1033",2018-06-03,8515646.34,1297.966667,2.906,2444.826667,1070.946667,17073139.8,12.98,7589.083333,12.84,2742.786667,262.44,14.7,196.943329,84.13,60.603334,13900,104.13,0.022995164,5413441692870,3495,3770
"1034",2018-06-02,8409235.9,1298.633333,2.904,2441.893333,1071.413333,17071102.3,13.22,7571.706706,13.01,2738.703333,260.03,14.55,196.156662,83.69,60.006667,13268,104.13,0.011317475,5511115756348,3455,3770
"1035",2018-06-01,8369045.89,1299.3,2.902,2438.96,1071.88,17069202.3,13.46,7554.330078,13.18,2734.62,257.62,14.4,195.369995,83.25,59.41,12636,104.13,0.012916407,5491210872659,3415,3770
"1036",2018-05-31,8263549.64,1304.7,2.86,2423.01,1080.59,17067127.3,15.43,7442.120117,14.55,2705.27,252.19,13.73,190.119995,82.07,58.25,12864,104.34,0.004461892,5720690879356,3395,3680
"1037",2018-05-30,8334490.3,1306.5,2.857,2409.03,1077.1,17065002.3,14.94,7462.450195,15.52,2724.01,252.99,13.82,191.759995,81.599998,57.91,13591,104.34,0.005931255,5492415688538,3495,3790
"1038",2018-05-29,7954827.69,1304.1,2.79,2457.25,1084.37,17062827.3,17.02,7396.589844,12.93,2689.86,248.59,13.36,189.529999,80.730003,56.919998,12227,104.34,0.005729097,6318218429499,3420,3660
"1039",2018-05-28,8224676.44,1305.325,2.898,2478.96,1075.24,17061089.8,16.07,7405.904908,12.55,2697.7275,248.7625,13.405,189.9399988,80.787502,56.6324985,12954,104.34,0.000543705,5624143367284,3435,3810
"1040",2018-05-27,8214377.91,1306.55,2.909,2472.906667,1076.286667,17059139.8,15.12,7415.219971,12.53333333,2705.595,248.935,13.45,190.3499985,80.845001,56.344999,13650,104.34,-0.008085166,4526137642867,3425,3740
"1041",2018-05-26,8353179.42,1307.775,2.92,2466.853333,1077.333333,17057089.8,14.17,7424.535035,12.51666667,2713.4625,249.1075,13.495,190.7599983,80.9025,56.0574995,13029.5,104.34,-0.009903315,4520581150854,3425,3740
"1042",2018-05-25,8471249.86,1309,2.931,2460.8,1078.38,17055064.8,13.22,7433.850098,12.5,2721.33,249.28,13.54,191.169998,80.959999,55.77,12409,104.34,-0.006229547,5431371683959,3425,3740
"1043",2018-05-24,8436460.54,1309.8,2.977,2466.01,1081.69,17052864.8,12.53,7424.430176,12.84,2727.76,247.69,13.41,191.910004,81.550003,55.549999,12818,104.34,-0.011605301,6749529946472,3545,3825
"1044",2018-05-23,8967521.73,1294.8,2.994,2471.91,1077.25,17051077.3,12.58,7425.959961,12.82,2733.29,247.54,13.1,192.990005,81.080002,55.09,13227,104.34,0.002217709,7242588134470,3495,3855
"1045",2018-05-22,9394626.84,1297.4,3.063,2468.74,1076.54,17049052.3,13.22,7378.459961,12.88,2724.44,242.7,12.98,191.619995,80.620003,54.630001,15400,104.34,-0.004643831,5731714744711,3585,3970
"1046",2018-05-21,9508948.45,1290.9,3.058,2465.57,1077.69,17047164.8,13.08,7394.040039,12.94,2733.01,244.24,12.99,191.199997,81.25,56.389999,14000,104.34,0.020826514,5751776157349,3585,3970
"1047",2018-05-20,9201732.9,1291.033333,3.08,2463.93,1078.916667,17045202.3,13.19333333,7380.806641,12.85666667,2726.33,244.8066667,12.99333333,190.9333293,81.096667,55.93999967,15250,104.34,-0.003742323,5792021806434,3545,4000
"1048",2018-05-19,9211484.98,1291.166667,3.07,2462.29,1080.143333,17043402.3,13.30666667,7367.573242,12.77333333,2719.65,245.3733333,12.99666667,190.6666617,80.943334,55.49000033,14557,104.34,0.010618169,5257947892630,3545,4000
"1049",2018-05-18,9028610.06,1291.3,3.06,2460.65,1081.37,17041477.3,13.42,7354.339844,12.69,2712.97,245.94,13,190.399994,80.790001,55.040001,13864,104.34,-0.004455861,6431502542251,3545,4000
"1050",2018-05-17,9339038.9,1289.4,3.115,2448.45,1082.59,17039627.3,13.43,7382.470215,13.09,2720.13,247.71,12.82,191.199997,79.190002,54.82,13682,104.34,0.005169051,6541227049621,3475,3915
"1051",2018-05-16,9488953.97,1291.5,3.104,2459.82,1077.74,17037977.3,13.42,7398.299805,12.69,2722.46,246.01,12.82,192.380005,77.82,56.59,14091,104.34,0.003832663,7542841505277,3475,3885
"1052",2018-05-15,9712978.3,1290.3,3.072,2458.54,1080.82,17035739.8,14.63,7351.629883,12.8,2711.45,245.56,12.45,192,77.790001,54.650002,15000,104.34,0.007173843,7482020868649,3650,4095
"1053",2018-05-14,9721803.11,1318.2,3.002,2476.11,1070.94,17033914.8,12.93,7411.319824,11.71,2730.13,255.36,12.23,192.119995,78.809998,54.279999,14591,104.34,0.006542737,8216687200436,3500,4100
"1054",2018-05-13,9501316.77,1319.033333,2.975,2476.643333,1069.953333,17032264.8,12.83666667,7408.50651,11.55666667,2729.326667,255.0833333,12.13666667,192.5299987,78.93999767,54.42999933,16900,104.34,0.008320831,6545522455312,3835,4420
"1055",2018-05-12,9418694.32,1319.866667,2.9725,2477.176667,1068.966667,17030414.8,12.74333333,7405.693197,11.40333333,2728.523333,254.8066667,12.04333333,192.9400023,79.06999733,54.57999967,16132,104.34,-0.009376803,7611081842545,3835,4420
"1056",2018-05-11,10101008.62,1320.7,2.97,2477.71,1067.98,17028352.3,12.65,7402.879883,11.25,2727.72,254.53,11.95,193.350006,79.199997,54.73,15364,104.34,-0.009068329,9471224443465,3835,4420
"1057",2018-05-10,10405613.46,1322.3,2.964,2464.16,1065.8,17026764.8,13.23,7404.970215,11.95,2723.07,260.13,12.13,193.050003,79.190002,54.650002,15682,104.34,0.011762396,7706278863986,3830,4525
"1058",2018-05-09,10291549,1313,3.006,2443.98,1079.38,17024839.8,13.42,7339.910156,12.73,2697.79,255.78,11.95,190.630005,77.010002,54.259998,15364,104.34,0.012597611,8063537335499,3780,4385
"1059",2018-05-08,10466880.49,1313.7,2.972,2449.81,1078.56,17022839.8,14.71,7266.899902,13.39,2671.92,250.4,11.61,190.529999,75.720001,53.32,16000,104.34,-0.00288275,8274394967587,3675,4380
"1060",2018-05-07,10762335.8,1314.1,2.952,2452.7025,1080.03,17021102.3,14.75,7265.209961,13.37,2672.63,248.68,11.59,189.100006,74.669998,51.119999,18500,104.34,-0.009342044,8250015298317,3970,4850
"1061",2018-05-06,10985087.45,1314.3,2.953,2455.595,1078.056667,17019227.3,14.75666667,7246.680013,13.35,2669.56,245.4733333,11.48666667,188.7900033,74.44333133,50.44666533,17939.33333,104.34,0.007633877,8058393588613,3970,4850
"1062",2018-05-05,10823268.31,1314.5,2.952,2458.4875,1076.083333,17017514.8,14.76333333,7228.150065,13.33,2666.49,242.2666667,11.38333333,188.4800007,74.21666467,49.77333167,17378.66667,104.34,0.022650886,8537794340271,3970,4850
"1063",2018-05-04,10817934.64,1314.7,2.951,2461.38,1074.11,17015502.3,14.77,7209.620117,13.31,2663.42,239.06,11.28,188.169998,73.989998,49.099998,16818,104.34,0.020541065,9169196697066,3970,4850
"1064",2018-05-03,10302973.64,1312.7,2.948,2487.25,1075.56,17013777.3,15.9,7088.149902,13.66,2629.73,232.99,10.93,186.479996,73.449997,49.209999,16273,104.34,0.02280389,11388984550319,4025,4850
"1065",2018-05-02,10158626.52,1305.6,2.976,2505.61,1079.85,17011889.8,15.97,7100.899902,13.63,2635.67,226.31,10.97,185.820007,71.730003,48.66,16454,104.34,0.005816475,8433157594980,3935,4640
"1066",2018-05-01,10322499.59,1306.8,2.968,2510.495,1073.48,17010139.8,15.49,7130.700195,13.61,2654.8,227.14,11.13,180.25,74.809998,48.200001,19350,104.34,-0.00534512,8605945558868,4160,5090
"1067",2018-04-30,10517358.12,1319.2,2.955,2515.38,1070.45,17008164.8,15.93,7066.27002,13.59,2648.05,224.9,10.88,178.270004,74.610001,47.34,17591,104.29,0.010976609,9678087731015,4160,5090
"1068",2018-04-29,10428431.14,1320.6,2.959,2507.72,1069.586667,17006227.3,15.75666667,7084.113282,13.74333333,2655.336667,225.3766667,10.95666667,177.4933367,74.44999967,47.41666667,18500,104.29,0.009718992,9877899789353,4300,5290
"1069",2018-04-28,9974156.41,1322,2.959,2500.06,1068.723333,17004252.3,15.58333333,7101.956543,13.89666667,2662.623333,225.8533333,11.03333333,176.7166693,74.28999833,47.49333333,17659,104.29,-0.004347696,8709109560992,4300,5290
"1070",2018-04-27,10366193.26,1323.4,2.959,2492.4,1067.86,17002652.3,15.41,7119.799805,14.05,2669.91,226.33,11.11,175.940002,74.129997,47.57,16818,104.29,0.006856001,8442228847401,4300,5290
