날짜,시가*,고가,저가,종가**,거래량,시가총액
22-Sep-20,"\11,670,520.78","\11,791,528.39","\11,584,720.17","\11,758,483.31","\26,356,449,532,212","\217,499,229,106,883"
21-Sep-20,"\12,200,846.75","\12,260,405.64","\11,581,969.16","\11,673,460.96","\32,228,975,686,950","\215,917,213,342,514"
20-Sep-20,"\12,380,423.30","\12,380,423.30","\12,066,454.11","\12,204,579.84","\27,558,953,521,808","\225,729,952,882,858"
19-Sep-20,"\12,199,538.08","\12,423,071.24","\12,172,609.81","\12,378,723.41","\25,399,584,445,325","\228,939,760,833,737"
18-Sep-20,"\12,219,697.09","\12,312,404.13","\12,083,391.22","\12,211,625.38","\29,391,469,723,727","\225,838,050,764,972"
17-Sep-20,"\12,243,610.48","\12,315,208.12","\12,021,991.42","\12,216,539.35","\42,568,592,901,381","\225,916,100,823,680"
16-Sep-20,"\12,047,804.01","\12,385,170.40","\11,944,174.02","\12,245,454.46","\34,332,185,262,150","\226,437,347,765,149"
15-Sep-20,"\11,913,903.77","\12,204,982.35","\11,890,144.03","\12,046,899.08","\36,273,026,246,242","\222,754,163,243,845"
14-Sep-20,"\11,524,477.39","\12,050,313.42","\11,454,490.42","\11,917,343.22","\39,557,994,123,918","\220,346,754,301,737"
13-Sep-20,"\11,662,458.82","\11,801,724.83","\11,407,986.44","\11,518,922.74","\40,733,200,684,133","\212,967,603,054,690"
12-Sep-20,"\11,614,997.10","\11,803,535.73","\11,483,921.87","\11,651,046.26","\41,004,582,986,559","\215,398,566,318,200"
11-Sep-20,"\11,569,436.48","\11,642,959.11","\11,314,827.33","\11,605,014.20","\50,433,993,174,546","\214,535,294,344,234"
10-Sep-20,"\11,428,070.54","\11,719,935.96","\11,423,390.73","\11,562,865.32","\60,705,001,951,114","\213,745,994,483,541"
09-Sep-20,"\11,307,368.22","\11,548,810.76","\11,176,934.39","\11,428,090.23","\26,921,591,861,698","\211,243,459,492,327"
08-Sep-20,"\11,569,747.31","\11,620,479.34","\11,096,441.82","\11,304,428.33","\37,301,179,732,882","\208,947,017,496,574"
07-Sep-20,"\11,471,214.51","\11,603,049.05","\11,064,511.61","\11,570,033.80","\37,604,859,534,361","\213,845,093,508,318"
06-Sep-20,"\11,344,261.40","\11,552,588.02","\11,221,157.51","\11,470,493.81","\41,363,171,885,991","\211,992,929,326,835"
05-Sep-20,"\11,729,551.29","\11,806,585.31","\11,098,188.18","\11,346,883.96","\50,116,493,980,511","\209,697,711,697,420"
04-Sep-20,"\11,414,720.40","\11,898,467.33","\11,389,699.35","\11,728,752.05","\33,434,152,105,209","\216,744,546,372,782"
03-Sep-20,"\12,727,785.82","\12,767,765.73","\11,361,275.00","\11,431,380.52","\35,623,436,501,391","\211,239,623,355,094"
02-Sep-20,"\13,349,973.80","\13,349,973.80","\12,597,913.91","\12,735,420.64","\31,283,256,962,507","\235,326,529,017,335"
01-Sep-20,"\13,031,415.01","\13,464,070.61","\12,944,175.24","\13,356,284.52","\30,473,376,360,525","\246,786,820,490,003"
31-Aug-20,"\13,069,339.55","\13,131,343.34","\12,941,039.80","\13,033,092.94","\24,865,939,364,625","\240,802,592,122,565"
30-Aug-20,"\12,841,061.89","\13,071,524.87","\12,822,838.93","\13,067,331.04","\22,047,730,648,254","\241,422,939,639,713"
29-Aug-20,"\12,877,146.23","\12,926,894.29","\12,793,730.30","\12,838,999.21","\19,509,881,246,560","\237,194,411,935,643"
28-Aug-20,"\12,636,409.42","\12,882,235.35","\12,626,509.03","\12,878,758.98","\22,100,171,374,799","\237,917,196,357,716"
27-Aug-20,"\12,815,281.41","\12,910,320.25","\12,480,922.84","\12,634,291.06","\25,930,925,810,996","\233,388,040,749,819"
26-Aug-20,"\12,682,824.65","\12,864,871.37","\12,604,830.68","\12,818,355.45","\25,067,595,247,693","\236,777,854,723,405"
25-Aug-20,"\13,136,601.52","\13,141,857.40","\12,485,284.64","\12,681,976.83","\29,346,399,387,975","\234,247,525,867,537"
24-Aug-20,"\13,013,978.77","\13,174,585.59","\12,968,858.08","\13,137,724.53","\23,075,781,788,484","\242,655,085,831,013"
23-Aug-20,"\13,031,838.22","\13,069,477.37","\12,898,197.37","\13,015,271.33","\20,621,705,509,424","\240,381,154,599,395"
22-Aug-20,"\12,926,712.26","\13,042,673.93","\12,774,218.50","\13,034,214.36","\22,565,517,983,552","\240,718,230,054,718"
21-Aug-20,"\13,253,129.14","\13,276,820.13","\12,903,840.99","\12,934,535.48","\26,513,369,217,099","\238,866,425,661,849"
20-Aug-20,"\13,123,112.30","\13,278,105.33","\13,065,721.23","\13,253,514.29","\22,510,902,938,128","\244,744,192,609,334"
19-Aug-20,"\13,379,052.94","\13,421,495.29","\13,040,359.20","\13,119,523.83","\27,339,512,328,084","\242,257,990,089,766"
18-Aug-20,"\13,670,281.03","\13,763,794.83","\13,338,484.67","\13,379,441.75","\29,058,216,147,628","\247,045,785,863,400"
17-Aug-20,"\13,272,801.63","\13,789,847.97","\13,173,540.75","\13,673,077.08","\31,495,567,343,103","\252,455,757,388,479"
16-Aug-20,"\13,240,475.37","\13,316,587.90","\13,095,986.70","\13,269,617.55","\22,966,284,424,374","\244,996,112,906,052"
15-Aug-20,"\13,131,142.95","\13,348,166.55","\13,131,142.95","\13,239,374.10","\26,058,691,721,582","\244,425,152,430,306"
14-Aug-20,"\13,135,563.89","\13,557,697.41","\13,038,264.51","\13,131,336.51","\27,043,953,557,983","\242,417,603,242,418"
13-Aug-20,"\12,929,979.20","\13,162,048.68","\12,515,434.37","\13,148,370.69","\30,708,406,497,258","\242,718,423,287,618"
12-Aug-20,"\12,724,891.30","\13,108,492.12","\12,551,956.72","\12,926,106.44","\27,966,236,625,482","\238,603,399,516,080"
11-Aug-20,"\13,257,169.46","\13,314,144.66","\12,491,821.06","\12,731,506.47","\30,170,140,907,067","\234,998,859,310,113"
10-Aug-20,"\13,012,380.30","\13,439,589.57","\13,012,380.30","\13,253,223.86","\29,137,307,291,789","\244,615,985,294,003"
09-Aug-20,"\13,096,139.16","\13,172,827.10","\12,885,771.26","\13,027,423.55","\19,514,356,677,228","\240,437,385,916,177"
08-Aug-20,"\12,947,996.45","\13,166,142.05","\12,896,535.29","\13,114,795.45","\19,606,350,688,601","\242,037,156,657,547"
07-Aug-20,"\13,142,520.60","\13,275,457.88","\12,729,351.21","\12,944,559.18","\25,810,308,758,853","\238,883,749,271,210"
06-Aug-20,"\13,110,137.70","\13,280,252.96","\12,941,480.87","\13,143,501.33","\26,109,811,709,413","\242,542,694,849,572"
05-Aug-20,"\12,500,874.22","\13,151,137.25","\12,450,064.45","\13,106,959.43","\27,237,311,664,812","\241,855,670,816,592"
04-Aug-20,"\12,548,160.65","\12,703,451.46","\12,378,499.27","\12,503,183.65","\23,710,302,985,938","\230,704,281,154,886"
03-Aug-20,"\12,322,290.75","\12,778,985.82","\12,287,306.78","\12,548,323.03","\22,618,541,693,012","\231,525,808,019,045"
02-Aug-20,"\13,120,060.60","\13,427,320.39","\12,293,683.73","\12,333,275.51","\30,583,292,950,710","\227,545,541,438,415"
01-Aug-20,"\12,633,368.84","\13,160,240.24","\12,540,885.27","\13,120,984.57","\29,094,414,617,093","\242,066,748,232,848"
31-Jul-20,"\12,396,424.71","\12,737,462.68","\12,259,009.55","\12,634,368.48","\25,841,725,343,403","\233,078,829,703,493"
30-Jul-20,"\12,384,845.21","\12,462,417.65","\12,156,807.22","\12,397,544.21","\25,503,399,901,337","\228,698,031,182,530"
29-Jul-20,"\12,176,330.44","\12,613,091.50","\12,112,941.82","\12,385,553.98","\27,467,154,692,835","\228,466,405,812,653"
28-Jul-20,"\12,292,940.41","\12,501,437.12","\11,863,556.78","\12,176,185.49","\32,096,815,011,996","\224,593,089,878,611"
27-Jul-20,"\11,051,931.30","\12,606,201.28","\11,050,539.04","\12,263,271.62","\39,453,298,932,880","\226,188,147,555,399"
26-Jul-20,"\10,800,902.24","\11,184,250.02","\10,770,343.99","\11,051,874.77","\22,882,181,698,412","\203,834,556,057,324"
25-Jul-20,"\10,643,858.57","\10,828,040.17","\10,633,511.69","\10,797,419.55","\18,532,995,889,511","\199,130,794,654,562"
24-Jul-20,"\10,695,216.60","\10,737,417.46","\10,579,108.74","\10,640,965.57","\18,469,059,437,622","\196,235,824,154,401"
23-Jul-20,"\10,630,086.06","\10,722,812.15","\10,580,838.29","\10,690,259.48","\20,247,182,535,750","\197,134,264,400,408"
22-Jul-20,"\10,460,420.57","\10,633,854.02","\10,398,576.79","\10,628,101.61","\18,446,171,184,786","\195,979,005,303,831"
21-Jul-20,"\10,223,246.12","\10,496,328.90","\10,208,602.15","\10,460,205.30","\20,161,472,486,327","\192,873,696,266,803"
20-Jul-20,"\10,250,812.18","\10,280,994.01","\10,195,346.48","\10,225,161.76","\15,348,071,427,377","\188,531,716,672,182"
19-Jul-20,"\10,218,215.74","\10,266,631.67","\10,150,853.50","\10,249,246.24","\14,436,933,254,566","\188,966,818,597,526"
18-Jul-20,"\10,210,603.98","\10,299,641.71","\10,154,414.27","\10,219,369.30","\13,671,068,214,386","\188,407,542,124,920"
17-Jul-20,"\10,188,989.41","\10,245,271.20","\10,141,446.86","\10,210,836.27","\15,558,914,433,727","\188,241,800,615,833"
16-Jul-20,"\10,256,123.08","\10,281,040.95","\10,141,162.28","\10,189,453.26","\17,533,151,826,007","\187,840,206,929,102"
15-Jul-20,"\10,311,818.64","\10,349,116.70","\10,233,755.63","\10,257,079.45","\17,679,054,252,191","\189,078,233,215,248"
14-Jul-20,"\10,308,255.13","\10,358,619.72","\10,233,451.65","\10,313,287.46","\20,178,718,260,093","\190,105,405,284,842"
13-Jul-20,"\10,351,213.82","\10,383,794.57","\10,292,176.48","\10,313,734.26","\19,548,066,762,053","\190,104,296,873,910"
12-Jul-20,"\10,310,879.21","\10,398,315.72","\10,262,226.43","\10,350,427.42","\16,125,491,871,554","\190,771,242,889,169"
11-Jul-20,"\10,351,556.70","\10,369,432.12","\10,264,497.23","\10,310,088.45","\14,783,834,264,766","\190,017,889,139,483"
10-Jul-20,"\10,346,920.72","\10,362,669.34","\10,173,580.95","\10,353,002.63","\18,811,898,626,148","\190,798,591,380,914"
09-Jul-20,"\10,519,459.70","\10,523,236.25","\10,304,122.58","\10,352,065.43","\20,084,618,978,317","\190,771,029,453,295"
08-Jul-20,"\10,324,229.51","\10,544,387.97","\10,320,301.77","\10,519,838.18","\21,983,274,857,815","\193,852,014,144,425"
07-Jul-20,"\10,431,500.87","\10,444,283.33","\10,267,096.83","\10,323,400.88","\15,441,850,049,089","\190,222,339,790,268"
06-Jul-20,"\10,123,201.39","\10,460,860.52","\10,107,373.52","\10,460,860.52","\19,960,278,535,624","\192,744,681,546,056"
05-Jul-20,"\10,182,605.72","\10,222,876.52","\10,016,272.33","\10,124,420.70","\14,397,215,640,016","\186,536,123,544,789"
04-Jul-20,"\10,135,902.92","\10,246,433.02","\10,101,755.87","\10,189,743.46","\13,713,386,015,750","\187,729,271,301,431"
03-Jul-20,"\10,181,213.07","\10,267,687.08","\10,107,518.93","\10,139,328.53","\14,593,105,395,973","\186,790,512,356,500"
02-Jul-20,"\10,299,815.93","\10,348,712.56","\10,082,780.91","\10,179,614.74","\18,230,450,613,058","\187,522,307,055,553"
01-Jul-20,"\10,204,803.11","\10,387,532.32","\10,158,777.45","\10,296,676.09","\17,820,554,667,124","\189,668,120,002,066"
30-Jun-20,"\10,248,983.31","\10,284,972.15","\10,136,576.57","\10,195,886.27","\17,557,509,301,891","\187,801,271,452,393"
29-Jun-20,"\10,198,157.60","\10,306,993.79","\10,088,641.77","\10,254,866.98","\18,366,161,864,732","\188,878,047,220,316"
28-Jun-20,"\10,095,988.64","\10,262,334.32","\10,014,610.08","\10,202,122.06","\16,246,562,644,961","\187,897,450,501,541"
27-Jun-20,"\10,229,170.63","\10,273,786.54","\10,039,927.81","\10,092,563.37","\19,272,775,266,261","\185,870,127,228,947"
26-Jun-20,"\10,333,127.59","\10,388,382.00","\10,155,434.13","\10,223,695.91","\20,464,831,988,538","\188,276,322,550,450"
25-Jun-20,"\10,392,410.49","\10,421,459.10","\10,148,277.74","\10,337,387.65","\20,771,202,848,111","\190,359,375,398,395"
24-Jun-20,"\10,747,250.22","\10,801,049.87","\10,352,361.82","\10,391,834.15","\21,156,887,740,524","\191,352,958,176,834"
23-Jun-20,"\10,760,557.29","\10,790,085.90","\10,652,518.68","\10,744,470.61","\18,975,244,548,999","\197,836,991,765,311"
22-Jun-20,"\10,377,669.59","\10,772,827.70","\10,373,157.65","\10,765,736.31","\23,547,191,529,589","\198,217,854,203,039"
21-Jun-20,"\10,411,154.94","\10,489,460.72","\10,377,128.50","\10,380,698.07","\17,098,374,336,911","\191,119,353,939,760"
20-Jun-20,"\10,366,561.91","\10,482,614.47","\10,317,936.04","\10,412,732.95","\19,113,720,678,934","\191,699,579,921,963"
19-Jun-20,"\10,499,711.12","\10,533,833.20","\10,347,968.57","\10,363,279.81","\21,905,018,444,730","\190,780,395,320,766"
18-Jun-20,"\10,579,234.98","\10,580,590.55","\10,408,331.06","\10,501,436.23","\19,827,300,953,612","\193,314,376,069,458"
17-Jun-20,"\10,637,496.72","\10,644,904.89","\10,407,152.80","\10,577,771.43","\22,513,655,466,201","\194,711,448,809,211"
16-Jun-20,"\10,548,773.79","\10,688,427.79","\10,488,721.54","\10,642,228.27","\24,062,149,647,884","\195,888,760,796,647"
15-Jun-20,"\10,472,643.62","\10,605,224.58","\10,030,956.19","\10,544,796.70","\29,790,692,690,423","\194,085,281,927,302"
14-Jun-20,"\10,574,757.37","\10,580,020.34","\10,429,751.81","\10,473,483.35","\21,190,379,398,818","\192,763,801,298,007"
13-Jun-20,"\10,578,307.43","\10,592,227.72","\10,483,772.42","\10,572,217.10","\19,597,719,635,678","\194,569,761,998,483"
12-Jun-20,"\10,399,734.35","\10,644,951.89","\10,360,861.59","\10,578,427.97","\25,228,158,321,377","\194,673,614,613,266"
11-Jun-20,"\11,012,723.88","\11,088,840.66","\10,335,442.35","\10,400,951.04","\33,748,813,434,598","\191,396,865,639,661"
10-Jun-20,"\10,927,971.19","\11,056,035.82","\10,854,521.96","\11,012,741.65","\28,682,581,405,129","\202,642,287,378,249"
09-Jun-20,"\10,905,924.08","\10,975,111.81","\10,783,591.43","\10,929,734.87","\26,463,624,663,833","\201,103,700,572,889"
08-Jun-20,"\10,889,972.29","\10,914,790.60","\10,796,049.85","\10,902,721.32","\23,973,790,930,236","\200,595,756,958,851"
07-Jun-20,"\10,770,518.18","\10,899,383.40","\10,553,107.48","\10,888,621.27","\27,911,231,864,903","\200,325,380,747,204"
06-Jun-20,"\10,783,797.44","\10,904,888.73","\10,701,364.19","\10,771,272.37","\22,804,546,769,742","\198,155,661,759,641"
05-Jun-20,"\10,934,772.88","\11,011,784.82","\10,781,913.54","\10,784,498.16","\26,231,305,864,190","\198,385,696,719,208"
04-Jun-20,"\10,773,699.38","\11,032,285.65","\10,627,971.32","\10,935,242.75","\28,922,736,621,148","\201,146,474,698,710"
03-Jun-20,"\10,637,470.77","\10,803,830.73","\10,568,388.97","\10,774,662.64","\27,902,538,260,545","\198,182,410,350,094"
02-Jun-20,"\11,339,526.50","\11,361,136.22","\10,555,808.64","\10,633,056.40","\43,668,117,697,487","\195,568,819,549,980"
01-Jun-20,"\10,559,194.21","\11,380,354.51","\10,545,016.64","\11,344,318.68","\39,273,829,200,081","\208,641,373,897,529"
31-May-20,"\10,823,073.53","\10,823,339.30","\10,524,260.76","\10,556,352.63","\30,988,565,733,591","\194,140,561,743,949"
30-May-20,"\10,531,644.04","\10,827,452.49","\10,451,102.74","\10,823,417.60","\36,511,268,750,043","\199,042,108,543,986"
29-May-20,"\10,631,440.19","\10,681,996.99","\10,465,172.05","\10,531,878.78","\36,705,040,830,463","\193,670,381,796,009"
28-May-20,"\10,248,273.39","\10,651,483.83","\10,207,561.39","\10,628,534.13","\38,345,701,673,519","\195,439,409,426,455"
27-May-20,"\9,860,472.62","\10,268,776.21","\9,856,875.63","\10,243,891.71","\36,530,863,611,981","\188,358,145,109,442"
26-May-20,"\9,941,036.54","\10,032,955.29","\9,771,113.60","\9,857,874.94","\33,009,107,384,437","\181,251,630,349,017"
25-May-20,"\9,803,263.24","\9,987,251.19","\9,729,132.32","\9,938,078.29","\34,910,343,990,335","\182,718,774,456,220"
24-May-20,"\10,278,776.72","\10,363,709.71","\9,804,538.91","\9,808,016.76","\36,283,460,216,485","\180,319,828,999,690"
23-May-20,"\10,248,404.75","\10,379,439.41","\10,173,699.72","\10,275,433.91","\30,937,883,632,455","\188,905,755,318,581"
22-May-20,"\10,131,552.54","\10,301,820.34","\10,051,555.87","\10,245,631.83","\33,261,925,771,801","\188,350,244,827,061"
21-May-20,"\10,625,174.54","\10,661,439.36","\9,896,790.77","\10,133,145.06","\43,878,895,788,388","\186,275,325,695,832"
20-May-20,"\10,851,217.31","\10,939,881.33","\10,540,891.01","\10,625,443.52","\40,777,147,365,890","\195,316,371,595,360"
19-May-20,"\10,853,152.31","\10,974,753.15","\10,644,013.15","\10,855,355.19","\43,798,703,737,741","\199,534,726,267,449"
18-May-20,"\10,795,836.82","\11,052,837.63","\10,678,306.22","\10,852,606.94","\46,669,410,076,093","\199,476,537,190,374"
17-May-20,"\10,460,252.67","\10,960,197.69","\10,431,930.10","\10,790,307.50","\44,724,748,965,645","\198,322,744,300,863"
16-May-20,"\10,413,736.15","\10,671,439.78","\10,332,791.93","\10,462,577.98","\40,351,511,434,818","\192,292,630,945,902"
15-May-20,"\10,861,216.17","\10,885,247.28","\10,333,577.25","\10,408,109.73","\53,734,080,317,160","\191,283,290,152,875"
14-May-20,"\10,344,657.54","\10,927,021.33","\10,326,477.44","\10,860,580.95","\62,959,372,752,292","\199,590,521,973,988"
13-May-20,"\9,824,775.39","\10,396,596.48","\9,824,775.39","\10,343,161.37","\50,832,347,395,058","\190,074,207,888,158"
12-May-20,"\9,607,198.72","\9,986,015.30","\9,561,739.83","\9,823,760.04","\47,021,521,700,610","\180,521,964,608,560"
11-May-20,"\9,769,151.90","\10,079,263.65","\9,343,806.77","\9,597,614.26","\63,732,545,915,616","\176,357,534,505,070"
10-May-20,"\10,701,525.64","\10,706,447.74","\9,366,997.44","\9,770,151.07","\70,656,359,410,054","\179,510,160,978,303"
09-May-20,"\10,980,174.52","\11,061,577.21","\10,689,782.46","\10,704,568.90","\51,957,017,412,126","\196,655,776,169,912"
08-May-20,"\11,086,458.28","\11,154,052.52","\10,897,905.20","\10,982,138.25","\57,775,333,681,606","\201,736,388,595,485"
07-May-20,"\10,334,131.85","\11,149,500.81","\10,196,253.55","\11,103,592.32","\68,187,633,448,201","\203,948,418,616,966"
06-May-20,"\10,050,220.28","\10,501,020.50","\10,004,769.15","\10,341,793.86","\55,087,602,049,430","\189,936,868,893,091"
05-May-20,"\9,944,658.42","\10,111,557.77","\9,882,169.79","\10,045,343.17","\48,143,700,554,367","\184,472,802,529,280"
04-May-20,"\9,925,592.96","\9,993,835.21","\9,645,846.62","\9,944,460.31","\51,011,598,136,846","\182,600,548,189,175"
03-May-20,"\10,023,634.74","\10,229,122.72","\9,853,320.59","\9,927,516.14","\52,554,693,749,060","\182,269,940,947,448"
02-May-20,"\9,895,816.16","\10,049,937.49","\9,831,446.03","\10,029,193.57","\44,780,691,395,229","\184,115,554,402,879"
01-May-20,"\9,676,817.89","\10,095,501.05","\9,671,218.19","\9,891,028.61","\49,170,126,604,225","\181,560,828,963,075"
30-Apr-20,"\9,816,164.15","\10,533,581.75","\9,521,139.18","\9,660,943.03","\74,717,032,157,971","\177,320,329,720,847"
29-Apr-20,"\8,710,484.89","\9,898,824.40","\8,687,429.46","\9,819,921.75","\67,170,444,817,980","\180,221,704,672,421"
28-Apr-20,"\8,699,614.93","\8,719,204.15","\8,625,791.33","\8,710,870.82","\37,030,084,175,102","\159,851,988,291,207"
27-Apr-20,"\8,568,454.67","\8,698,086.77","\8,568,454.67","\8,698,086.77","\40,348,586,243,286","\159,600,646,155,477"
26-Apr-20,"\8,446,523.46","\8,592,081.45","\8,436,781.59","\8,568,954.82","\36,898,640,573,083","\157,216,113,591,862"
25-Apr-20,"\8,424,592.00","\8,525,994.12","\8,392,446.04","\8,446,297.07","\36,755,138,174,930","\154,951,331,685,880"
24-Apr-20,"\8,294,826.48","\8,451,050.23","\8,294,826.48","\8,425,058.40","\38,646,349,066,113","\154,547,375,721,260"
23-Apr-20,"\7,945,729.82","\8,359,098.52","\7,901,421.05","\8,289,853.60","\48,536,807,766,581","\152,052,080,312,117"
22-Apr-20,"\7,675,863.60","\7,973,132.75","\7,662,855.28","\7,941,156.75","\37,098,362,458,361","\145,642,299,837,056"
21-Apr-20,"\7,676,247.48","\7,737,355.36","\7,625,656.27","\7,676,849.01","\36,362,610,846,295","\140,782,371,601,950"
20-Apr-20,"\8,018,888.18","\8,078,489.03","\7,626,839.90","\7,678,673.54","\42,117,045,149,565","\140,801,341,128,955"
19-Apr-20,"\8,101,509.55","\8,123,377.73","\7,996,774.56","\8,021,734.60","\34,936,065,749,754","\147,075,993,080,282"
18-Apr-20,"\7,913,356.31","\8,111,589.35","\7,909,959.51","\8,097,874.69","\36,203,554,543,246","\148,456,514,651,976"
17-Apr-20,"\7,940,426.07","\7,996,917.86","\7,866,539.00","\7,917,700.15","\36,277,457,680,176","\145,137,477,033,128"
16-Apr-20,"\7,409,210.06","\7,960,396.01","\7,314,425.95","\7,940,706.81","\52,199,273,692,058","\145,546,898,488,285"
15-Apr-20,"\7,638,062.94","\7,730,786.27","\7,401,342.55","\7,411,057.78","\36,026,284,176,241","\135,824,679,173,302"
14-Apr-20,"\7,635,519.05","\7,764,139.78","\7,580,332.50","\7,634,566.28","\38,059,351,861,317","\139,904,763,096,693"
13-Apr-20,"\7,772,016.45","\7,772,016.45","\7,440,234.98","\7,637,478.25","\43,090,212,637,544","\139,942,178,456,022"
