"날짜","환율","금_가격","채권_수익률","KOSPI","BTC_가격","BTC_공급량","VIX_value","Nasdaq_종가","VKOSPI_종가","소비자물가지수"
2017-01-13,1175,1196.2,2.398,2076.79,896784.52,16100577.3,11.23,5574.120117,10.96,102.64
2017-01-12,1175.91,1199.8,2.361,2087.14,864919.26,16098702.3,11.54,5547.490234,12.03,102.64
2017-01-11,1187.88,1196.6,2.37,2075.17,1013246.21,16096552.3,11.26,5563.649902,11.39,102.64
2017-01-10,1201.8,1185.5,2.377,2045.12,1006914.23,16094639.8,11.49,5551.819824,10.97,102.64
2017-01-09,1203.36,1184.9,2.368,2048.78,1018969.02,16092639.8,11.56,5531.819824,11.13,102.64
2017-01-06,1202,1173.4,2.421,2049.12,1131657.15,16087127.3,11.32,5521.060059,11,102.64
2017-01-05,1182.19,1181.3,2.348,2041.95,1290643.01,16085114.8,11.67,5487.939941,11.12,102.64
2017-01-04,1196.15,1165.3,2.441,2045.64,1165308.77,16083364.8,11.85,5477,10.9,102.64
2017-01-03,1206.82,1162,2.448,2043.97,1139869.19,16081452.3,12.85,5429.080078,11.24,102.64
2016-12-29,1206.39,1158.1,2.477,2026.46,1088013.87,16071652.3,13.37,5432.089844,11.51,101.56
2016-12-28,1211.93,1140.9,2.512,2024.49,1043055.09,16069777.3,12.95,5438.560059,11.22,101.56
2016-12-27,1207.67,1138.8,2.561,2042.17,1013512.89,16067727.3,11.99,5487.439941,11.5,101.56
2016-12-23,1200.36,1133.6,2.543,2035.9,965014.89,16060227.3,11.44,5462.689941,11.09,101.56
2016-12-22,1205.26,1133.6,2.553,2035.73,930751.86,16058327.3,11.43,5447.419922,11.09,101.56
2016-12-21,1194.19,1133.2,2.538,2037.96,893333.43,16056339.8,11.27,5471.430176,11.08,101.56
2016-12-20,1192.21,1133.6,2.561,2041.94,883964.35,16054352.3,11.45,5483.939941,11.03,101.56
2016-12-19,1188.14,1142.7,2.544,2038.39,882229.34,16052627.3,11.71,5457.439941,11.28,101.56
2016-12-16,1186.58,1137.4,2.599,2042.24,869142.48,16047177.3,12.2,5437.160156,10.92,101.56
2016-12-15,1183.39,1129.8,2.606,2036.65,870377.63,16045514.8,12.79,5456.850098,11.04,101.56
2016-12-14,1179.72,1163.7,2.567,2036.87,870305.11,16043927.3,13.19,5436.669922,11.31,101.56
2016-12-13,1164.3,1159,2.473,2035.98,871021.39,16042189.8,12.72,5463.830078,11.39,101.56
2016-12-12,1164.73,1165.8,2.477,2027.24,859186.44,16039964.8,12.64,5412.540039,11.85,101.56
2016-12-09,1172.89,1161.9,2.466,2024.69,859079.32,16034027.3,11.75,5444.5,11.84,101.56
2016-12-08,1162.79,1172.4,2.409,2031.07,856995.08,16032339.8,12.64,5417.359863,11.68,101.56
2016-12-07,1158.28,1177.5,2.344,1991.89,852682.65,16030377.3,12.22,5393.759766,11.68,101.56
2016-12-06,1171.54,1170.1,2.392,1989.86,846555.93,16028202.3,11.79,5333,12.29,101.56
2016-12-05,1167.15,1176.5,2.401,1963.36,862928.73,16026327.3,12.14,5308.890137,13.16,101.56
2016-12-02,1167.32,1177.8,2.392,1970.61,845244.92,16020427.3,14.12,5255.649902,13.49,101.56
2016-12-01,1167.73,1169.4,2.454,1983.75,832414.74,16018639.8,14.07,5251.109863,12.94,101.56
2016-11-30,1177.8,1173.9,2.39,1983.48,821522.58,16016814.8,13.33,5323.680176,12.8,101.45
2016-11-29,1167.76,1190.8,2.293,1978.39,821572.77,16015039.8,12.9,5379.919922,12.96,101.45
2016-11-28,1171.89,1193.8,2.312,1978.13,817282.67,16013177.3,13.15,5368.810059,12.78,101.45
2016-11-25,1175.77,1181,2.359,1974.46,826161.97,16007414.8,12.34,5398.919922,12.51,101.45
2016-11-23,1181.89,1192.4,2.355,1987.95,838769.05,16003489.8,12.43,5380.680176,12.25,101.45
2016-11-22,1170.08,1211.2,2.314,1983.47,825270.45,16001652.3,12.41,5386.350098,12.85,101.45
2016-11-21,1180.19,1209.8,2.314,1966.05,815922.55,15999977.3,12.42,5368.859863,13.86,101.45
2016-11-18,1181.08,1208.7,2.348,1974.58,826455.41,15994864.8,12.85,5321.509766,13.71,101.45
2016-11-17,1180.02,1216.9,2.297,1980.55,831109.24,15993014.8,13.35,5333.970215,14.08,101.45
2016-11-16,1170.69,1223.9,2.214,1979.65,793497.81,15991027.3,13.72,5294.580078,14.93,101.45
2016-11-15,1167.63,1224.5,2.229,1967.53,787502.8,15988889.8,13.37,5275.620117,16.23,101.45
2016-11-14,1168.91,1221.7,2.254,1974.4,783266.23,15986939.8,14.48,5218.399902,16.74,101.45
2016-11-10,1166.39,1266.4,2.138,2002.6,806526.64,15978877.3,14.74,5208.799805,14.23,101.45
2016-11-09,1157.89,1273.5,2.068,1958.38,792000.47,15976777.3,14.38,5251.069824,19.26,101.45
2016-11-08,1128.93,1274.5,1.858,2003.38,784484.63,15974939.8,18.74,5193.490234,16.52,101.45
2016-11-07,1141.67,1279.4,1.828,1997.58,793016.95,15972827.3,18.71,5166.169922,17.7,101.45
2016-11-04,1141.45,1304.5,1.778,1982.02,768902.96,15967252.3,22.51,5046.370117,18.41,101.45
2016-11-03,1144.47,1303.3,1.81,1983.8,828286.38,15965802.3,22.08,5058.410156,16.94,101.45
2016-11-02,1145.06,1308.2,1.801,1978.94,814584.71,15963864.8,19.32,5105.569824,17.25,101.45
2016-11-01,1145.85,1288,1.827,2007.39,782529.79,15962202.3,18.56,5153.580078,14.79,101.45
2016-10-31,1142.73,1273.1,1.825,2008.19,783983.68,15960402.3,17.06,5189.140137,14.61,101.6
2016-10-28,1147.32,1276.8,1.849,2019.42,767648.81,15954602.3,16.19,5190.100098,13.23,101.6
2016-10-27,1147.41,1269.5,1.85,2024.12,756729.89,15952702.3,15.36,5215.970215,13.08,101.6
2016-10-26,1138.76,1266.6,1.791,2013.89,733816.45,15950677.3,14.24,5250.27002,13.39,101.6
2016-10-25,1130.23,1273.6,1.758,2037.17,729714.92,15948952.3,13.46,5283.399902,12.62,101.6
2016-10-24,1135.6,1263.7,1.766,2047.74,733239.63,15947214.8,13.02,5309.830078,12.8,101.6
2016-10-21,1136.21,1267.7,1.736,2033,703854.75,15941764.8,13.34,5257.399902,13.18,101.6
2016-10-20,1131.13,1267.5,1.756,2040.6,703674.01,15939714.8,13.75,5241.830078,13.35,101.6
2016-10-19,1120.36,1269.9,1.747,2040.94,712009.86,15938039.8,14.41,5246.410156,13.65,101.6
2016-10-18,1125.13,1262.9,1.74,2040.43,713434.74,15936477.3,15.28,5243.839844,13.92,101.6
2016-10-17,1136.56,1256.6,1.768,2027.61,716120.38,15934539.8,16.21,5199.819824,14.55,101.6
2016-10-14,1136.41,1255.5,1.805,2022.66,710753.53,15929577.3,16.12,5214.160156,14.11,101.6
2016-10-13,1129.69,1257.6,1.746,2015.44,709662.35,15927877.3,16.69,5213.330078,15.19,101.6
2016-10-12,1125.51,1253.8,1.771,2033.73,715063.72,15926277.3,15.91,5239.02002,14.75,101.6
2016-10-11,1124.99,1255.9,1.767,2031.93,690926.3,15924477.3,15.36,5246.790039,15.46,101.6
2016-10-10,1108.63,1260.4,1.765,2056.82,688230.65,15922739.8,13.38,5328.669922,14.47,101.6
2016-10-07,1115.76,1251.9,1.723,2053.8,683528.75,15917077.3,13.48,5292.399902,14.24,101.6
2016-10-06,1115.36,1253,1.739,2065.3,683374.77,15915289.8,12.84,5306.850098,13.83,101.6
2016-10-05,1115.02,1268.6,1.706,2053,680862.11,15913277.3,12.99,5316.02002,13.94,101.6
2016-10-04,1116.58,1269.7,1.69,2054.86,682908.42,15911189.8,13.63,5289.660156,13.88,101.6
2016-09-30,1101.91,1317.1,1.598,2043.63,675837.82,15903602.3,13.29,5312,14.11,101.46
2016-09-29,1102.67,1326,1.558,2068.72,675061.19,15901827.3,14.02,5269.149902,12.33,101.46
2016-09-28,1092.6,1323.7,1.572,2053.06,676426.89,15900039.8,12.39,5318.549805,12.79,101.46
2016-09-27,1096.93,1330.4,1.56,2062.82,678411.84,15898189.8,13.1,5305.709961,12.54,101.46
2016-09-26,1108.91,1344.1,1.584,2047.11,670361.6,15896102.3,14.5,5257.490234,12.68,101.46
2016-09-23,1104.01,1341.7,1.62,2054.07,665220.11,15889802.3,12.29,5305.75,11.88,101.46
2016-09-22,1103.34,1344.7,1.618,2049.7,666425.16,15888102.3,12.02,5339.52002,12.23,101.46
2016-09-21,1103.84,1331.4,1.655,2035.99,673464.56,15886339.8,13.3,5295.180176,14.04,101.46
2016-09-20,1117.2,1318.2,1.693,2025.71,679786.53,15884264.8,15.92,5241.350098,13.96,101.46
2016-09-19,1119.45,1317.8,1.707,2015.78,680474.89,15882377.3,15.53,5235.029785,14.01,101.46
2016-09-13,1128.16,1323.7,1.729,1999.36,678415.24,15871252.3,17.85,5155.25,15.71,101.46
2016-09-12,1107.68,1325.6,1.666,1991.48,677277.14,15869189.8,15.16,5211.890137,16.47,101.46
2016-09-09,1108.73,1334.5,1.675,2037.87,698863.89,15863164.8,17.5,5125.910156,11.56,101.46
2016-09-08,1098.63,1341.6,1.601,2063.73,685790.46,15861389.8,12.51,5259.47998,11.13,101.46
2016-09-07,1090.7,1349.2,1.536,2061.88,681258.19,15859589.8,11.94,5283.930176,11.08,101.46
2016-09-06,1094.64,1349.2,1.536,2066.53,676720.34,15857689.8,12.02,5275.910156,10.84,101.46
2016-09-02,1116.45,1354,1.607,2038.31,638677.08,15850427.3,11.98,5249.899902,11.75,101.46
2016-09-01,1118.09,1317.1,1.568,2032.72,642176.19,15848514.8,13.48,5227.209961,11.65,101.46
2016-08-31,1116.3,1311.4,1.578,2034.65,644457.92,15846764.8,13.42,5213.220215,11.56,100.86
2016-08-30,1120.24,1316.5,1.57,2039.74,640578.4,15845089.8,13.12,5222.990234,11.49,100.86
2016-08-29,1120.08,1327.1,1.563,2032.35,640530.39,15843039.8,12.94,5232.330078,11.98,100.86
2016-08-26,1122.51,1325.9,1.628,2037.5,644638.66,15837477.3,13.65,5218.919922,12.01,100.86
2016-08-25,1115.82,1324.6,1.578,2042.92,647346.63,15835827.3,13.63,5212.200195,11.92,100.86
2016-08-24,1121.39,1329.7,1.563,2043.76,650952.79,15834202.3,13.45,5217.689941,12.03,100.86
2016-08-23,1120.58,1346.1,1.546,2049.93,654700.66,15832302.3,12.38,5260.080078,11.87,100.86
2016-08-22,1123.74,1343.4,1.544,2042.16,648608.54,15830464.8,12.27,5244.600098,12.35,100.86
2016-08-19,1115.57,1346.2,1.58,2056.24,640829.42,15824514.8,11.34,5238.379883,11.73,100.86
2016-08-18,1108.14,1357.2,1.534,2055.47,640124.23,15822589.8,11.43,5240.149902,11.64,100.86
2016-08-17,1108.07,1348.8,1.549,2043.75,644647.58,15820664.8,12.19,5228.660156,11.82,100.86
2016-08-16,1095.86,1356.9,1.575,2047.76,632911.92,15819127.3,12.64,5227.109863,11.9,100.86
2016-08-12,1103.49,1343.2,1.51,2050.47,656962.3,15811539.8,11.55,5232.890137,11.2,100.86
2016-08-11,1097.85,1350,1.561,2048.8,660673.4,15809677.3,11.68,5228.399902,11.38,100.86
2016-08-10,1096.44,1351.9,1.513,2044.64,655679.21,15807802.3,12.05,5204.580078,11.68,100.86
2016-08-09,1103.05,1346.7,1.549,2043.78,659461.68,15805914.8,11.66,5225.47998,11.47,100.86
2016-08-08,1107.55,1341.3,1.592,2031.12,661356.25,15804364.8,11.5,5213.140137,12.24,100.86
2016-08-05,1115.27,1344.4,1.59,2017.94,645227.8,15798589.8,11.39,5221.120117,12.56,100.86
2016-08-04,1113.94,1367.4,1.502,2000.03,631892.1,15796477.3,12.42,5166.25,12.72,100.86
2016-08-03,1117,1364.7,1.545,1994.79,612173.15,15794564.8,12.86,5159.740234,13.14,100.86
2016-08-02,1111.75,1372.6,1.554,2019.03,676598.71,15792489.8,13.37,5137.72998,12.58,100.86
2016-08-01,1108.44,1359.6,1.52,2029.61,696911.3,15790564.8,12.44,5184.200195,12.59,100.86
2016-07-29,1112.24,1349,1.45,2016.19,730952.32,15785239.8,11.87,5162.129883,12.6,100.6
2016-07-28,1124.6,1332.3,1.508,2021.1,730261.64,15783402.3,12.72,5154.97998,12.68,100.6
2016-07-27,1131.63,1326.7,1.503,2025.05,727064.97,15781702.3,12.83,5139.810059,12.88,100.6
2016-07-26,1137.8,1320.8,1.563,2027.34,729964.85,15780102.3,13.05,5110.049805,12.64,100.6
2016-07-25,1142.44,1319.5,1.575,2012.32,737816.5,15778489.8,12.87,5097.629883,13.02,100.6
2016-07-22,1136.35,1323.4,1.566,2010.34,741899.1,15773664.8,12.02,5100.160156,12.85,100.6
2016-07-21,1138.01,1331,1.556,2012.22,742240.56,15772052.3,12.74,5073.899902,12.84,100.6
2016-07-20,1143.25,1319.3,1.58,2015.46,750695.85,15770389.8,11.77,5089.930176,13.04,100.6
2016-07-19,1141.29,1332.3,1.558,2016.89,750619.92,15768514.8,11.97,5036.370117,13.49,100.6
2016-07-18,1135.24,1329.3,1.582,2021.11,758509.57,15766914.8,12.44,5055.779785,13.43,100.6
2016-07-15,1138.6,1327.4,1.558,2017.26,735482.34,15761239.8,12.67,5029.589844,13.35,100.6
2016-07-14,1132.55,1327.4,1.537,2008.77,728510.96,15759552.3,12.82,5034.060059,13.95,100.6
2016-07-13,1145.87,1332.2,1.473,2005.55,741759.63,15757789.8,13.04,5005.72998,14.41,100.6
2016-07-12,1143.64,1335.3,1.507,1991.23,723333.85,15756177.3,13.55,5022.819824,14.33,100.6
2016-07-11,1150.98,1356.6,1.43,1988.54,723558.11,15754389.8,13.54,4988.640137,14.08,100.6
2016-07-08,1149.8,1358.4,1.358,1963.1,714859.55,15747589.8,13.2,4956.759766,14.74,100.6
2016-07-07,1158.25,1362.1,1.385,1974.08,756591.57,15743964.8,14.76,4876.810059,13.85,100.6
2016-07-06,1159.45,1367.1,1.373,1953.12,748031.4,15740539.8,14.96,4859.160156,14.68,100.6
2016-07-05,1159.05,1358.7,1.375,1989.85,762303.14,15737039.8,15.58,4822.899902,12.8,100.6
2016-07-01,1150,1339,1.456,1987.32,750371.15,15722064.8,14.77,4862.569824,12.91,100.6
2016-06-30,1152.35,1320.6,1.475,1970.35,714751.34,15718189.8,15.63,4842.669922,13.9,100.79
2016-06-29,1154.32,1326.9,1.517,1956.36,718691.12,15714439.8,16.64,4779.25,14.67,100.79
2016-06-28,1167.07,1317.9,1.465,1936.22,734289.55,15710789.8,18.75,4691.870117,17.39,100.79
2016-06-27,1180.55,1324.7,1.444,1926.85,702207.86,15707089.8,23.85,4594.439941,19.47,100.79
2016-06-24,1171.95,1322.4,1.562,1925.24,697996.97,15695714.8,25.76,4707.97998,22.53,100.79
2016-06-23,1141.75,1263.1,1.744,1986.71,666608.14,15692489.8,17.25,4910.040039,18.17,100.79
2016-06-22,1149.28,1270,1.687,1992.58,743007.03,15688989.8,21.17,4833.319824,16.71,100.79
2016-06-21,1153.55,1272.5,1.709,1982.7,821075.15,15685764.8,18.48,4843.759766,16.1,100.79
2016-06-20,1159.89,1292.1,1.678,1981.12,852365.78,15682039.8,18.37,4837.209961,16.4,100.79
2016-06-17,1170.46,1294.8,1.611,1953.4,857453.68,15669564.8,19.41,4800.339844,17.73,100.79
2016-06-16,1172.65,1298.4,1.579,1951.99,777158.52,15665839.8,19.37,4844.919922,17.44,100.79
2016-06-15,1169.14,1288.3,1.575,1968.83,765065.8,15662114.8,20.14,4834.930176,16.21,100.79
2016-06-14,1176.35,1288.1,1.613,1972.03,786063.49,15658314.8,20.5,4843.549805,16.1,100.79
2016-06-13,1172.44,1286.9,1.613,1979.06,749410.45,15655014.8,20.97,4848.439941,15.08,100.79
2016-06-10,1171.53,1275.9,1.644,2017.63,642500.83,15643439.8,17.03,4894.549805,11.87,100.79
2016-06-09,1159.35,1272.7,1.682,2024.17,649603.84,15639839.8,14.64,4958.620117,12.08,100.79
2016-06-08,1154.25,1262.3,1.704,2027.08,643984.82,15635714.8,14.08,4974.640137,12.19,100.79
2016-06-07,1156.3,1247,1.716,2011.63,653221.17,15632114.8,14.05,4961.75,12.3,100.79
2016-06-03,1163.55,1242.9,1.702,1985.84,599928.71,15617139.8,13.47,4942.52002,11.81,100.79
2016-06-02,1186.81,1212.6,1.799,1985.11,598626.62,15613589.8,13.63,4971.359863,11.6,100.79
2016-06-01,1192.37,1214.7,1.839,1982.72,592592.52,15610139.8,14.2,4952.25,11.67,100.79
2016-05-31,1189.74,1217.5,1.851,1983.4,596033.53,15606564.8,14.19,4948.049805,11.81,100.81
2016-05-27,1186.25,1216.7,1.851,1969.17,506024.5,15592789.8,13.12,4933.5,11.55,100.81
2016-05-26,1180.05,1222.7,1.83,1957.06,501729.9,15589314.8,13.43,4901.77002,11.71,100.81
2016-05-25,1181.85,1226.6,1.872,1960.51,497701.99,15585939.8,13.9,4894.890137,11.91,100.81
2016-05-24,1188.24,1232.2,1.865,1937.68,495725.94,15582489.8,14.42,4861.060059,12.8,100.81
2016-05-23,1183.24,1251.5,1.835,1955.25,490210.7,15578814.8,15.82,4765.779785,12.46,100.81
2016-05-20,1186.2,1252.9,1.844,1947.67,488475.69,15566189.8,15.2,4769.560059,12.1,100.81
2016-05-19,1187.48,1254.8,1.847,1946.78,507143.6,15562464.8,16.33,4712.529785,12.08,100.81
2016-05-18,1189.55,1274.4,1.859,1956.73,506214.19,15559464.8,15.95,4739.120117,11.99,100.81
2016-05-17,1177.24,1276.9,1.772,1968.06,506569,15555639.8,15.57,4715.72998,11.7,100.81
2016-05-16,1178.2,1274.2,1.757,1967.91,510560.1,15552114.8,14.68,4775.459961,11.84,100.81
2016-05-13,1176.8,1272.7,1.702,1966.99,507507.36,15541514.8,15.04,4717.680176,11.93,100.81
2016-05-12,1170.35,1271.2,1.748,1977.49,504826.15,15537714.8,14.41,4737.330078,12.05,100.81
2016-05-11,1165.55,1275.5,1.735,1980.1,503059.92,15534239.8,14.69,4760.689941,12.79,100.81
2016-05-10,1170.94,1264.8,1.754,1982.5,513831.54,15530914.8,13.63,4809.879883,12.61,100.81
2016-05-09,1175.6,1266.6,1.751,1967.81,511251.87,15526964.8,14.57,4750.209961,13.14,100.81
2016-05-04,1167.1,1274.4,1.777,1976.71,502300.08,15506814.8,16.05,4725.640137,12.82,100.81
2016-05-03,1151.89,1291.8,1.796,1986.41,496212.42,15502639.8,15.6,4763.220215,12.51,100.81
2016-05-02,1137.1,1295.8,1.872,1978.15,504252.67,15498864.8,14.68,4817.589844,12.78,100.81
2016-04-29,1144.83,1290.5,1.835,1994.15,501435.33,15487414.8,15.7,4775.359863,12.42,100.75
2016-04-28,1137.6,1266.4,1.824,2000.93,496559.43,15483464.8,15.22,4805.290039,12.74,100.75
2016-04-27,1149.01,1250.4,1.853,2015.4,520240.5,15480089.8,13.77,4863.140137,12.74,100.75
2016-04-26,1147.9,1243.4,1.931,2019.63,515092.36,15476864.8,13.96,4888.279785,12.49,100.75
2016-04-25,1151.21,1240.2,1.915,2014.55,512272.81,15473089.8,14.08,4895.790039,12.83,100.75
2016-04-22,1149.99,1230,1.891,2015.49,501747.75,15463014.8,13.22,4906.22998,12.33,100.75
2016-04-21,1141.39,1250.3,1.865,2022.1,492518.1,15459439.8,13.95,4945.890137,12.19,100.75
2016-04-20,1133.74,1254.4,1.845,2005.83,485720.86,15455664.8,13.28,4948.129883,12.73,100.75
2016-04-19,1128.99,1254.3,1.787,2011.36,478333.36,15451539.8,13.24,4940.330078,12.42,100.75
2016-04-18,1144.28,1235,1.771,2009.1,477114.93,15447789.8,13.35,4960.02002,12.93,100.75
2016-04-15,1146.99,1234.6,1.754,2014.71,473562.33,15437039.8,13.62,4938.220215,12.11,100.75
2016-04-14,1153.74,1226.5,1.792,2015.93,473013.37,15433564.8,13.72,4945.890137,12.48,100.75
2016-04-12,1143.89,1260.9,1.776,1981.32,471794.94,15425364.8,14.85,4872.089844,12.51,100.75
2016-04-11,1142.64,1258,1.722,1970.37,470711.55,15421664.8,16.26,4833.399902,13.35,100.75
2016-04-08,1151.64,1243.8,1.717,1972.05,471866.37,15409464.8,15.36,4850.689941,13.07,100.75
2016-04-07,1160.8,1237.5,1.687,1973.89,472661.9,15405864.8,16.16,4848.370117,13.06,100.75
2016-04-06,1155.84,1223.8,1.758,1971.32,473402.77,15402389.8,14.09,4920.720215,13.31,100.75
2016-04-05,1160.81,1229.6,1.72,1962.74,469757.55,15398464.8,15.42,4843.930176,13.83,100.75
2016-04-04,1152.16,1219.3,1.762,1978.97,470072.22,15394589.8,14.12,4891.799805,13.25,100.75
2016-04-01,1147.89,1223.5,1.774,1973.57,465007.74,15383414.8,13.1,4914.540039,13.56,100.75
2016-03-31,1144.97,1235.6,1.77,1995.85,463330.72,15379589.8,13.95,4869.850098,12.33,100.56
2016-03-30,1143.85,1228.6,1.828,2002.14,465090.31,15376489.8,13.56,4869.290039,11.9,100.56
2016-03-29,1155.74,1237.5,1.804,1994.91,473425.07,15372814.8,13.82,4846.620117,12.3,100.56
2016-03-28,1165.99,1222,1.883,1982.54,475928.88,15368889.8,15.24,4766.790039,12.78,100.56
2016-03-24,1168.55,1223.5,1.9,1985.97,466864.38,15353639.8,14.74,4773.5,12.64,100.56
2016-03-23,1168.85,1225.6,1.879,1995.12,466570.93,15349964.8,14.94,4768.859863,12.71,100.56
2016-03-22,1157.27,1248.6,1.944,1996.81,460959.71,15346239.8,14.17,4821.660156,12.68,100.56
2016-03-21,1161.3,1244.2,1.917,1989.76,461278.83,15342539.8,13.79,4808.870117,13.51,100.56
2016-03-18,1164.3,1254.3,1.877,1992.12,469233.14,15332014.8,14.02,4795.649902,12.94,100.56
2016-03-17,1154.94,1265,1.898,1987.99,466267.44,15328614.8,14.44,4774.990234,13.26,100.56
2016-03-16,1178.94,1229.8,1.913,1974.9,465150.55,15325089.8,14.99,4763.970215,14.13,100.56
2016-03-15,1194.94,1231,1.968,1969.97,464592.66,15321289.8,16.84,4728.669922,13.97,100.56
2016-03-14,1189.05,1245.1,1.961,1972.27,462152.46,15317264.8,16.92,4750.279785,13.9,100.56
2016-03-11,1187.9,1259.4,1.98,1971.41,465541.07,15306539.8,16.5,4748.470215,13.52,100.56
2016-03-10,1205.44,1272.8,1.936,1969.33,462758.33,15302539.8,18.05,4662.160156,13.63,100.56
2016-03-09,1209.85,1257.4,1.879,1952.95,461809.95,15298664.8,18.34,4674.379883,14.24,100.56
2016-03-08,1210.24,1262.9,1.831,1946.12,462447.04,15294464.8,18.67,4648.819824,14.08,100.56
2016-03-07,1199.89,1264,1.904,1957.87,454962.45,15290614.8,17.35,4708.25,13.96,100.56
2016-03-04,1198.5,1270.7,1.876,1955.63,470671.37,15279839.8,16.86,4717.02002,14.11,100.56
2016-03-03,1212.07,1258.2,1.835,1958.17,472987.69,15275964.8,16.7,4707.419922,14.33,100.56
2016-03-02,1225.1,1241.8,1.835,1947.42,485505.53,15272589.8,17.09,4703.419922,15.31,100.56
2016-02-29,1238.24,1234.4,1.738,1916.66,483616.51,15265139.8,20.55,4557.950195,17.56,100.82
2016-02-26,1243.13,1220.4,1.764,1920.16,473787.71,15254789.8,19.81,4590.470215,16.82,100.82
2016-02-25,1235.2,1238.8,1.714,1918.57,474242.93,15251289.8,19.11,4582.200195,16.95,100.82
2016-02-24,1232.71,1239.1,1.752,1912.53,469689.49,15247414.8,20.72,4542.609863,17.13,100.82
2016-02-23,1232.04,1222.6,1.716,1914.22,488991.18,15244464.8,20.98,4503.580078,16.61,100.82
2016-02-22,1224.44,1210.1,1.755,1916.36,489810.17,15241064.8,19.38,4570.609863,16.9,100.82
2016-02-19,1233.87,1230.8,1.743,1916.24,471668.88,15230939.8,20.53,4504.430176,17.12,100.82
2016-02-18,1228.94,1226.3,1.741,1908.84,464797.95,15227314.8,21.64,4487.540039,17.33,100.82
2016-02-17,1224.24,1211.4,1.816,1883.94,454849.78,15223089.8,22.31,4534.060059,18.55,100.82
2016-02-16,1218.91,1208.2,1.779,1888.3,447905.24,15219214.8,24.11,4435.959961,19.08,100.82
2016-02-12,1207,1239.4,1.746,1835.28,423641.73,15203914.8,25.4,4337.509766,23.47,100.82
2016-02-11,1200.65,1247.8,1.664,1861.54,426350.82,15199639.8,28.14,4266.839844,22.55,100.82
2016-02-05,1206.35,1157.7,1.843,1917.79,433920.2,15173239.8,23.38,4363.140137,18.15,100.82
2016-02-04,1191.94,1157.5,1.846,1916.26,413028.54,15168539.8,21.84,4509.560059,16.74,100.82
2016-02-03,1201.14,1141.3,1.883,1890.67,418018.25,15164339.8,21.65,4504.240234,18.43,100.82
2016-02-02,1212.48,1127.2,1.852,1906.6,416092.45,15159864.8,21.98,4516.950195,17.38,100.82
2016-02-01,1202.79,1128,1.95,1924.82,412109.15,15155364.8,19.98,4620.370117,17.41,100.82
2016-01-29,1208.11,1116.4,1.923,1912.06,424112.58,15142139.8,20.2,4613.950195,17.93,100.39
2016-01-28,1207.74,1116.1,1.982,1906.94,440891.5,15137914.8,22.42,4506.680176,18.77,100.39
2016-01-27,1208.79,1116.3,2.003,1897.87,437876.7,15134264.8,23.11,4468.169922,19.19,100.39
2016-01-26,1198.2,1120.6,2.003,1871.69,437383.55,15130389.8,22.5,4567.669922,20.41,100.39
2016-01-25,1199.7,1105.3,2.006,1893.43,448892.67,15126389.8,24.15,4518.490234,19.11,100.39
2016-01-22,1197.57,1096.3,2.057,1879.43,457187.31,15113589.8,22.34,4591.180176,20.23,100.39
2016-01-21,1203.76,1098.2,2.028,1840.53,468212.2,15109189.8,26.69,4472.060059,24.15,100.39
2016-01-20,1209.25,1106.2,1.988,1845.45,423701.96,15105764.8,27.59,4471.689941,24.04,100.39
2016-01-19,1207.49,1089.1,2.056,1889.64,431831.47,15101964.8,26.05,4476.950195,20.01,100.39
2016-01-15,1214.81,1090.7,2.037,1878.87,480065.03,15086989.8,27.02,4488.419922,20.7,100.39
2016-01-14,1207.74,1073.6,2.091,1900.01,482333.38,15083939.8,23.95,4615,19.06,100.39
2016-01-13,1210.24,1087.1,2.091,1916.28,484985.58,15080614.8,25.22,4526.060059,18.05,100.39
2016-01-12,1210.33,1085.2,2.105,1890.86,500067.42,15076914.8,22.47,4685.919922,20.48,100.39
2016-01-11,1204.76,1096.2,2.175,1894.84,500643.15,15072664.8,24.3,4637.990234,20.06,100.39
2016-01-08,1207.94,1097.9,2.116,1917.62,510506.54,15060264.8,27.01,4643.629883,17.82,100.39
2016-01-07,1197.29,1107.8,2.149,1904.33,479792.76,15055939.8,24.99,4689.430176,19.02,100.39
2016-01-06,1200.52,1091.9,2.17,1925.43,481851.36,15052264.8,20.59,4835.759766,16.63,100.39
2016-01-05,1190.81,1078.4,2.239,1930.53,483204.8,15048739.8,19.34,4891.430176,15.92,100.39
2016-01-04,1190.35,1075.2,2.243,1918.76,479848.57,15044814.8,20.7,4903.089844,16.25,100.39
2015-12-30,1177.51,1059.8,2.294,1961.31,483462.53,15026114.8,17.29,5065.850098,14.18,100.22
2015-12-29,1171.56,1068,2.308,1966.31,470963.69,15021989.8,16.08,5107.939941,13.9,100.22
2015-12-28,1168.85,1068.3,2.232,1964.06,472352.82,15018014.8,16.91,5040.990234,14.54,100.22
2015-12-24,1170.03,1075.9,2.245,1990.65,494387.04,15000789.8,15.74,5048.490234,13.37,100.22
2015-12-23,1174.02,1068.3,2.259,1999.22,487278.47,14997339.8,15.57,5045.930176,13.33,100.22
2015-12-22,1171.72,1074.1,2.237,1992.56,488077.37,14993414.8,16.6,5001.109863,14.63,100.22
2015-12-21,1174.46,1080.6,2.195,1981.19,494104.76,14989664.8,18.7,4968.919922,15.24,100.22
2015-12-18,1182.43,1065,2.204,1975.32,508619.76,14977889.8,20.7,4923.080078,14.16,100.22
